DATE,BAMLCC0A4BBBTRIV
2003-07-07,358.63
2003-07-08,358.55
2003-07-09,359.15
2003-07-10,359.77
2003-07-11,360.45
2003-07-14,359.27
2003-07-15,355.90
2003-07-16,355.87
2003-07-17,355.77
2003-07-18,355.59
2003-07-21,352.26
2003-07-22,353.03
2003-07-23,354.13
2003-07-24,353.42
2003-07-25,353.06
2003-07-28,351.03
2003-07-29,348.91
2003-07-30,349.66
2003-07-31,346.08
2003-08-01,346.60
2003-08-04,348.35
2003-08-05,345.90
2003-08-06,348.52
2003-08-07,349.30
2003-08-08,349.74
2003-08-11,348.48
2003-08-12,348.71
2003-08-13,345.01
2003-08-14,344.64
2003-08-15,345.62
2003-08-18,346.57
2003-08-19,348.86
2003-08-20,348.30
2003-08-21,347.32
2003-08-22,348.42
2003-08-25,347.37
2003-08-26,348.23
2003-08-27,347.52
2003-08-28,349.85
2003-08-29,349.67
2003-08-31,349.78
2003-09-01,349.80
2003-09-02,348.01
2003-09-03,348.21
2003-09-04,349.56
2003-09-05,352.67
2003-09-08,352.00
2003-09-09,352.59
2003-09-10,354.71
2003-09-11,353.60
2003-09-12,355.12
2003-09-15,355.79
2003-09-16,355.28
2003-09-17,357.52
2003-09-18,357.84
2003-09-19,358.44
2003-09-22,356.99
2003-09-23,357.46
2003-09-24,358.98
2003-09-25,359.77
2003-09-26,361.29
2003-09-29,360.46
2003-09-30,363.12
2003-10-01,363.17
2003-10-02,361.89
2003-10-03,358.08
2003-10-06,359.39
2003-10-07,357.66
2003-10-08,357.86
2003-10-09,357.28
2003-10-10,358.43
2003-10-13,358.62
2003-10-14,356.92
2003-10-15,356.37
2003-10-16,355.73
2003-10-17,357.49
2003-10-20,358.06
2003-10-21,357.57
2003-10-22,358.81
2003-10-23,358.01
2003-10-24,360.23
2003-10-27,359.43
2003-10-28,361.16
2003-10-29,359.69
2003-10-30,358.72
2003-10-31,359.49
2003-11-03,358.41
2003-11-04,359.49
2003-11-05,358.08
2003-11-06,356.60
2003-11-07,356.29
2003-11-10,356.21
2003-11-11,356.28
2003-11-12,358.46
2003-11-13,361.82
2003-11-14,363.29
2003-11-17,364.19
2003-11-18,364.67
2003-11-19,363.12
2003-11-20,364.47
2003-11-21,364.71
2003-11-24,363.41
2003-11-25,364.38
2003-11-26,363.47
2003-11-27,363.53
2003-11-28,362.00
2003-11-30,362.13
2003-12-01,361.16
2003-12-02,361.77
2003-12-03,361.71
2003-12-04,362.86
2003-12-05,365.91
2003-12-08,364.69
2003-12-09,363.45
2003-12-10,364.17
2003-12-11,365.46
2003-12-12,365.63
2003-12-15,365.52
2003-12-16,366.02
2003-12-17,367.24
2003-12-18,368.57
2003-12-19,369.09
2003-12-22,368.52
2003-12-23,366.72
2003-12-24,368.24
2003-12-26,369.35
2003-12-29,368.11
2003-12-30,367.32
2003-12-31,367.93
2004-01-02,365.89
2004-01-05,366.41
2004-01-06,368.67
2004-01-07,369.39
2004-01-08,369.64
2004-01-09,372.87
2004-01-12,372.94
2004-01-13,373.96
2004-01-14,374.85
2004-01-15,375.16
2004-01-16,374.49
2004-01-19,374.68
2004-01-20,373.90
2004-01-21,374.27
2004-01-22,375.88
2004-01-23,373.87
2004-01-26,372.55
2004-01-27,373.81
2004-01-28,371.44
2004-01-29,371.12
2004-01-30,372.16
2004-01-31,372.20
2004-02-02,371.52
2004-02-03,372.59
2004-02-04,372.08
2004-02-05,371.07
2004-02-06,372.98
2004-02-09,373.88
2004-02-10,373.06
2004-02-11,374.89
2004-02-12,374.17
2004-02-13,374.92
2004-02-16,375.11
2004-02-17,375.04
2004-02-18,375.27
2004-02-19,375.25
2004-02-20,374.08
2004-02-23,375.13
2004-02-24,375.23
2004-02-25,375.48
2004-02-26,375.02
2004-02-27,376.36
2004-02-29,376.49
2004-03-01,376.53
2004-03-02,375.38
2004-03-03,375.12
2004-03-04,375.87
2004-03-05,379.82
2004-03-08,381.06
2004-03-09,382.04
2004-03-10,381.56
2004-03-11,381.09
2004-03-12,380.60
2004-03-15,380.44
2004-03-16,382.07
2004-03-17,382.29
2004-03-18,381.13
2004-03-19,380.49
2004-03-22,381.72
2004-03-23,381.98
2004-03-24,381.80
2004-03-25,381.43
2004-03-26,379.52
2004-03-29,378.98
2004-03-30,378.94
2004-03-31,380.29
2004-04-01,379.03
2004-04-02,374.36
2004-04-05,373.17
2004-04-06,374.31
2004-04-07,374.59
2004-04-08,374.11
2004-04-12,373.87
2004-04-13,371.78
2004-04-14,370.79
2004-04-15,370.07
2004-04-16,371.14
2004-04-19,370.82
2004-04-20,370.03
2004-04-21,369.67
2004-04-22,371.03
2004-04-23,369.43
2004-04-26,370.16
2004-04-27,370.70
2004-04-28,369.10
2004-04-29,367.62
2004-04-30,368.57
2004-05-03,368.72
2004-05-04,367.64
2004-05-05,366.86
2004-05-06,365.53
2004-05-07,362.21
2004-05-10,361.64
2004-05-11,362.01
2004-05-12,361.35
2004-05-13,360.23
2004-05-14,361.74
2004-05-17,363.43
2004-05-18,363.03
2004-05-19,362.08
2004-05-20,363.42
2004-05-21,362.74
2004-05-24,363.42
2004-05-25,363.73
2004-05-26,364.91
2004-05-27,366.75
2004-05-28,365.53
2004-05-31,365.71
2004-06-01,364.65
2004-06-02,364.05
2004-06-03,364.23
2004-06-04,362.98
2004-06-07,363.63
2004-06-08,363.88
2004-06-09,363.02
2004-06-10,363.39
2004-06-11,363.45
2004-06-14,361.91
2004-06-15,365.77
2004-06-16,364.83
2004-06-17,365.75
2004-06-18,365.49
2004-06-21,366.02
2004-06-22,365.79
2004-06-23,366.06
2004-06-24,367.21
2004-06-25,367.13
2004-06-28,365.32
2004-06-29,366.16
2004-06-30,367.63
2004-07-01,368.53
2004-07-02,370.65
2004-07-05,370.85
2004-07-06,370.44
2004-07-07,370.61
2004-07-08,370.68
2004-07-09,370.80
2004-07-12,371.52
2004-07-13,370.91
2004-07-14,370.99
2004-07-15,371.11
2004-07-16,373.90
2004-07-19,374.10
2004-07-20,372.19
2004-07-21,371.48
2004-07-22,371.95
2004-07-23,372.53
2004-07-26,371.88
2004-07-27,369.59
2004-07-28,369.87
2004-07-29,370.30
2004-07-30,372.39
2004-07-31,372.44
2004-08-02,372.38
2004-08-03,373.21
2004-08-04,373.11
2004-08-05,373.64
2004-08-06,377.30
2004-08-09,376.90
2004-08-10,375.89
2004-08-11,376.21
2004-08-12,376.76
2004-08-13,377.86
2004-08-16,377.11
2004-08-17,378.36
2004-08-18,378.10
2004-08-19,378.54
2004-08-20,378.11
2004-08-23,377.41
2004-08-24,377.58
2004-08-25,378.09
2004-08-26,378.97
2004-08-27,379.18
2004-08-30,380.15
2004-08-31,381.53
2004-09-01,381.43
2004-09-02,380.29
2004-09-03,378.37
2004-09-06,378.56
2004-09-07,379.75
2004-09-08,381.65
2004-09-09,380.86
2004-09-10,381.35
2004-09-13,382.29
2004-09-14,382.97
2004-09-15,382.24
2004-09-16,384.46
2004-09-17,383.29
2004-09-20,384.98
2004-09-21,385.35
2004-09-22,386.26
2004-09-23,385.37
2004-09-24,385.20
2004-09-27,386.15
2004-09-28,385.83
2004-09-29,384.40
2004-09-30,383.99
2004-10-01,382.86
2004-10-04,383.50
2004-10-05,383.61
2004-10-06,382.50
2004-10-07,382.04
2004-10-08,384.63
2004-10-11,384.83
2004-10-12,385.54
2004-10-13,386.17
2004-10-14,387.47
2004-10-15,386.52
2004-10-18,386.61
2004-10-19,386.75
2004-10-20,387.27
2004-10-21,387.32
2004-10-22,387.71
2004-10-25,387.98
2004-10-26,388.12
2004-10-27,386.38
2004-10-28,386.78
2004-10-29,388.11
2004-10-31,388.22
2004-11-01,386.83
2004-11-02,387.33
2004-11-03,387.89
2004-11-04,388.16
2004-11-05,385.79
2004-11-08,385.42
2004-11-09,385.41
2004-11-10,384.75
2004-11-11,384.81
2004-11-12,386.28
2004-11-15,386.64
2004-11-16,386.31
2004-11-17,387.95
2004-11-18,388.57
2004-11-19,386.92
2004-11-22,387.79
2004-11-23,387.56
2004-11-24,387.44
2004-11-25,387.51
2004-11-26,386.59
2004-11-29,384.95
2004-11-30,384.54
2004-12-01,384.30
2004-12-02,384.14
2004-12-03,387.04
2004-12-06,387.91
2004-12-07,388.19
2004-12-08,390.59
2004-12-09,389.77
2004-12-10,389.86
2004-12-13,390.19
2004-12-14,390.69
2004-12-15,392.21
2004-12-16,389.86
2004-12-17,389.48
2004-12-20,390.04
2004-12-21,390.73
2004-12-22,390.20
2004-12-23,389.92
2004-12-27,388.58
2004-12-28,388.65
2004-12-29,388.09
2004-12-30,389.56
2004-12-31,390.78
2005-01-03,390.95
2005-01-04,389.47
2005-01-05,389.61
2005-01-06,389.36
2005-01-07,389.22
2005-01-10,389.47
2005-01-11,390.31
2005-01-12,390.54
2005-01-13,391.68
2005-01-14,390.92
2005-01-17,391.11
2005-01-18,391.27
2005-01-19,391.41
2005-01-20,391.24
2005-01-21,391.77
2005-01-24,393.01
2005-01-25,391.73
2005-01-26,392.14
2005-01-27,391.99
2005-01-28,393.39
2005-01-31,393.83
2005-02-01,393.84
2005-02-02,394.16
2005-02-03,393.92
2005-02-04,396.33
2005-02-07,397.35
2005-02-08,397.81
2005-02-09,398.76
2005-02-10,396.59
2005-02-11,396.06
2005-02-14,396.95
2005-02-15,396.33
2005-02-16,395.18
2005-02-17,394.80
2005-02-18,393.18
2005-02-21,393.38
2005-02-22,392.74
2005-02-23,393.21
2005-02-24,393.13
2005-02-25,393.43
2005-02-28,391.71
2005-03-01,391.75
2005-03-02,391.58
2005-03-03,391.48
2005-03-04,393.21
2005-03-07,393.70
2005-03-08,392.18
2005-03-09,389.27
2005-03-10,390.47
2005-03-11,388.87
2005-03-14,389.24
2005-03-15,388.35
2005-03-16,387.55
2005-03-17,388.08
2005-03-18,387.14
2005-03-21,386.02
2005-03-22,383.86
2005-03-23,383.66
2005-03-24,384.20
2005-03-28,383.61
2005-03-29,383.79
2005-03-30,384.21
2005-03-31,385.05
2005-04-01,385.66
2005-04-04,385.13
2005-04-05,384.88
2005-04-06,385.88
2005-04-07,385.14
2005-04-08,384.76
2005-04-11,384.40
2005-04-12,386.24
2005-04-13,385.52
2005-04-14,384.73
2005-04-15,385.56
2005-04-18,385.44
2005-04-19,386.90
2005-04-20,387.61
2005-04-21,386.68
2005-04-22,388.38
2005-04-25,388.22
2005-04-26,387.65
2005-04-27,388.30
2005-04-28,389.40
2005-04-29,388.31
2005-04-30,388.37
2005-05-02,388.50
2005-05-03,388.07
2005-05-04,388.73
2005-05-05,388.14
2005-05-06,384.96
2005-05-09,385.51
2005-05-10,386.73
2005-05-11,386.76
2005-05-12,386.98
2005-05-13,387.17
2005-05-16,386.91
2005-05-17,386.74
2005-05-18,387.93
2005-05-19,387.52
2005-05-20,387.79
2005-05-23,389.56
2005-05-24,389.99
2005-05-25,389.93
2005-05-26,390.63
2005-05-27,391.79
2005-05-30,391.99
2005-05-31,393.47
2005-06-01,395.96
2005-06-02,397.35
2005-06-03,395.77
2005-06-06,396.34
2005-06-07,397.61
2005-06-08,396.75
2005-06-09,395.67
2005-06-10,393.84
2005-06-13,393.20
2005-06-14,392.41
2005-06-15,392.68
2005-06-16,393.62
2005-06-17,393.60
2005-06-20,393.18
2005-06-21,394.53
2005-06-22,396.33
2005-06-23,395.91
2005-06-24,396.85
2005-06-27,397.35
2005-06-28,396.32
2005-06-29,395.88
2005-06-30,397.30
2005-07-01,395.34
2005-07-04,395.53
2005-07-05,394.04
2005-07-06,394.45
2005-07-07,395.48
2005-07-08,394.13
2005-07-11,394.83
2005-07-12,394.18
2005-07-13,393.87
2005-07-14,393.89
2005-07-15,394.15
2005-07-18,393.29
2005-07-19,393.98
2005-07-20,394.68
2005-07-21,392.47
2005-07-22,393.92
2005-07-25,393.60
2005-07-26,393.88
2005-07-27,393.69
2005-07-28,395.57
2005-07-29,393.98
2005-07-31,394.10
2005-08-01,393.36
2005-08-02,392.89
2005-08-03,393.63
2005-08-04,393.17
2005-08-05,391.39
2005-08-08,390.82
2005-08-09,391.52
2005-08-10,391.51
2005-08-11,392.80
2005-08-12,394.67
2005-08-15,394.23
2005-08-16,395.28
2005-08-17,394.26
2005-08-18,395.74
2005-08-19,396.00
2005-08-22,396.19
2005-08-23,396.82
2005-08-24,396.99
2005-08-25,397.60
2005-08-26,396.91
2005-08-29,397.44
2005-08-30,399.13
2005-08-31,400.32
2005-09-01,400.17
2005-09-02,399.65
2005-09-05,399.85
2005-09-06,398.49
2005-09-07,397.14
2005-09-08,397.06
2005-09-09,397.50
2005-09-12,396.68
2005-09-13,397.54
2005-09-14,396.92
2005-09-15,395.68
2005-09-16,394.48
2005-09-19,394.98
2005-09-20,394.94
2005-09-21,396.09
2005-09-22,396.10
2005-09-23,394.67
2005-09-26,393.97
2005-09-27,393.72
2005-09-28,394.78
2005-09-29,394.04
2005-09-30,393.19
2005-10-03,392.11
2005-10-04,392.52
2005-10-05,392.92
2005-10-06,392.68
2005-10-07,392.92
2005-10-10,393.12
2005-10-11,392.36
2005-10-12,390.56
2005-10-13,389.41
2005-10-14,389.16
2005-10-17,389.80
2005-10-18,390.44
2005-10-19,390.69
2005-10-20,390.88
2005-10-21,392.59
2005-10-24,391.48
2005-10-25,390.12
2005-10-26,388.01
2005-10-27,388.61
2005-10-28,388.41
2005-10-31,388.72
2005-11-01,388.28
2005-11-02,387.60
2005-11-03,386.89
2005-11-04,386.62
2005-11-07,387.21
2005-11-08,388.75
2005-11-09,387.20
2005-11-10,388.80
2005-11-11,388.87
2005-11-14,387.67
2005-11-15,388.82
2005-11-16,390.07
2005-11-17,390.53
2005-11-18,389.80
2005-11-21,390.91
2005-11-22,391.58
2005-11-23,390.38
2005-11-24,390.46
2005-11-25,391.55
2005-11-28,392.45
2005-11-29,390.98
2005-11-30,390.64
2005-12-01,390.00
2005-12-02,390.01
2005-12-05,389.11
2005-12-06,390.67
2005-12-07,390.02
2005-12-08,391.34
2005-12-09,389.93
2005-12-12,390.01
2005-12-13,390.35
2005-12-14,392.25
2005-12-15,391.85
2005-12-16,392.53
2005-12-19,392.81
2005-12-20,392.17
2005-12-21,391.73
2005-12-22,393.09
2005-12-23,394.50
2005-12-27,395.71
2005-12-28,394.93
2005-12-29,394.92
2005-12-30,394.58
2005-12-31,394.64
2006-01-03,395.26
2006-01-04,395.70
2006-01-05,395.70
2006-01-06,395.16
2006-01-09,395.40
2006-01-10,394.31
2006-01-11,393.61
2006-01-12,394.88
2006-01-13,396.41
2006-01-16,396.62
2006-01-17,397.11
2006-01-18,396.92
2006-01-19,396.16
2006-01-20,396.75
2006-01-23,397.03
2006-01-24,396.43
2006-01-25,394.48
2006-01-26,393.58
2006-01-27,394.23
2006-01-30,393.72
2006-01-31,394.07
2006-02-01,393.32
2006-02-02,393.60
2006-02-03,394.48
2006-02-06,394.60
2006-02-07,394.03
2006-02-08,393.43
2006-02-09,394.13
2006-02-10,393.32
2006-02-13,393.61
2006-02-14,393.03
2006-02-15,393.39
2006-02-16,393.65
2006-02-17,395.22
2006-02-20,395.42
2006-02-21,394.94
2006-02-22,395.88
2006-02-23,395.28
2006-02-24,395.35
2006-02-27,395.06
2006-02-28,396.25
2006-03-01,395.41
2006-03-02,394.28
2006-03-03,393.23
2006-03-06,392.06
2006-03-07,392.10
2006-03-08,392.03
2006-03-09,392.25
2006-03-10,391.77
2006-03-13,391.49
2006-03-14,393.42
2006-03-15,392.77
2006-03-16,394.78
2006-03-17,394.38
2006-03-20,394.93
